Scheme_ID,Scheme_Name,Launch_Year,Sector,State_Coverage,Status,Scheme_Reach,Enrollment_Deadline
SCM9344,Pradhan Mantri Awas Yojana,2000,Employment,Telangana,Active,Pan-India,30:21.1
SCM9345,Saubhagya Yojana,1999,,Bihar,Active,Local,30:21.0
SCM9346,Jan Dhan Yojana,2013,Education,Madhya Pradesh,Merged,Pan-India,30:21.0
SCM9347,Jan Dhan Yojana,2013,Entrepreneurship,Rajasthan,Merged,State-level,30:21.1
SCM9348,Swachh Bharat Abhiyan,2022,Women Empowerment,Gujarat,Active,Pan-India,30:21.1
SCM9349,Saubhagya Yojana,2006,Entrepreneurship,Karnataka,Active,Pan-India,30:21.1
,Ayushman Bharat,2024,Health,Telangana,Inactive,State-level,30:21.0
SCM9351,Sarva Shiksha Abhiyan,1995,Education,Tamil Nadu,Merged,State-level,30:21.1
SCM9352,Mahatma Gandhi National Rural Employment Guarantee Act,2005,Housing,Madhya Pradesh,Merged,Local,30:21.1
SCM9353,National Health Mission,2017,Housing,Uttar Pradesh,Merged,Pan-India,Open
SCM9354,Saubhagya Yojana,2021,Health,Gujarat,Active,Local,30:21.0
,Saubhagya Yojana,2015,Employment,Maharashtra,Active,State-level,30:21.0
SCM9356,Pradhan Mantri Awas Yojana,2000,Women Empowerment,Rajasthan,Active,Local,30:21.0
SCM9357,Mahatma Gandhi National Rural Employment Guarantee Act,2014,Health,Tamil Nadu,Revamped,Pan-India,30:21.1
SCM9358,Pradhan Mantri Awas Yojana,2020,Health,Maharashtra,Revamped,Local,30:21.1
SCM9359,Make in India,2010,Entrepreneurship,West Bengal,Active,State-level,30:21.0
SCM9360,Ayushman Bharat,1992,Health,West Bengal,Merged,Pan-India,30:21.1
SCM9361,Digital India,2001,Technology,Gujarat,Merged,Pan-India,30:21.1
SCM9362,Saubhagya Yojana,2014,Women Empowerment,Madhya Pradesh,Merged,State-level,Open
SCM9363,Sarva Shiksha Abhiyan,2006,Employment,Tamil Nadu,Inactive,Local,30:21.1
SCM9364,Digital India,2008,Housing,Rajasthan,Active,Local,30:21.0
SCM9365,Pradhan Mantri Awas Yojana,1991,Manufacturing,Tamil Nadu,Merged,State-level,30:21.0
SCM9366,Make in India,2006,Women Empowerment,Uttar Pradesh,Merged,Local,30:21.1
SCM9367,National Health Mission,2019,Women Empowerment,Madhya Pradesh,Active,State-level,30:21.0
SCM9368,Beti Bachao Beti Padhao,1999,Education,West Bengal,Active,State-level,30:21.1
SCM9369,Stand Up India,2024,Health,Telangana,Active,Pan-India,30:21.1
SCM9370,Startup India,2022,Education,Tamil Nadu,Revamped,State-level,30:21.0
SCM9371,Mahatma Gandhi National Rural Employment Guarantee Act,1990,Health,Uttar Pradesh,Active,Pan-India,30:21.0
SCM9372,Make in India,2007,Technology,Rajasthan,Active,Pan-India,30:21.1
SCM9373,Pradhan Mantri Awas Yojana,1993,Education,West Bengal,Revamped,State-level,30:21.0
SCM9374,Make in India,2016,Entrepreneurship,Bihar,Active,Local,30:21.1
SCM9375,Skill India,2014,Entrepreneurship,Rajasthan,Merged,Local,30:21.1
SCM9376,Mahatma Gandhi National Rural Employment Guarantee Act,2017,Education,Bihar,Merged,Pan-India,30:21.1
SCM9377,Pradhan Mantri Awas Yojana,2011,Health,Telangana,Merged,State-level,Open
SCM9378,Startup India,2014,Technology,Telangana,Merged,State-level,30:21.1
SCM9379,Digital India,2006,Technology,West Bengal,Merged,Pan-India,30:21.0
SCM9380,Pradhan Mantri Awas Yojana,2001,Health,Gujarat,Inactive,Local,30:21.0
SCM9381,Pradhan Mantri Awas Yojana,2005,Employment,Madhya Pradesh,Revamped,Pan-India,Open
,Beti Bachao Beti Padhao,2005,,Telangana,Active,State-level,30:21.1
SCM9383,AMRUT,2006,Women Empowerment,Gujarat,Merged,State-level,30:21.1
,Saubhagya Yojana,2020,Women Empowerment,Tamil Nadu,Merged,State-level,30:21.1
SCM9385,Sarva Shiksha Abhiyan,2004,Housing,Uttar Pradesh,Merged,Local,30:21.0
SCM9386,Jan Dhan Yojana,2002,Technology,Gujarat,Inactive,Local,30:21.0
SCM9387,Ujjwala Yojana,2016,Manufacturing,Bihar,Active,Pan-India,30:21.1
SCM9388,Pradhan Mantri Awas Yojana,2010,Housing,Madhya Pradesh,Active,Pan-India,30:21.0
SCM9389,Jan Dhan Yojana,1991,Manufacturing,Karnataka,Merged,State-level,30:21.1
SCM9390,Swachh Bharat Abhiyan,1997,Entrepreneurship,West Bengal,Inactive,Pan-India,Open
SCM9391,Ayushman Bharat,1996,Women Empowerment,Gujarat,Inactive,State-level,30:21.1
SCM9392,Swachh Bharat Abhiyan,1999,Manufacturing,Rajasthan,Merged,Local,30:21.0
SCM9393,Jan Dhan Yojana,1993,Manufacturing,Uttar Pradesh,Merged,Local,30:21.0
SCM9394,AMRUT,2024,Housing,Gujarat,Inactive,Local,30:21.1
SCM9395,Sarva Shiksha Abhiyan,1992,Technology,Uttar Pradesh,Active,State-level,30:21.0
SCM9396,PM Kisan Samman Nidhi,2007,Health,Madhya Pradesh,Inactive,Pan-India,30:21.1
SCM9397,Ayushman Bharat,2013,Technology,Rajasthan,Inactive,Local,30:21.1
SCM9398,Mahatma Gandhi National Rural Employment Guarantee Act,2021,Entrepreneurship,Uttar Pradesh,Active,State-level,30:21.1
SCM9399,Pradhan Mantri Awas Yojana,2023,Employment,Tamil Nadu,Active,Pan-India,30:21.0
SCM9400,Sarva Shiksha Abhiyan,1991,Manufacturing,Rajasthan,Active,Local,30:21.1
SCM9401,Swachh Bharat Abhiyan,1991,Manufacturing,Bihar,Active,Pan-India,30:21.1
SCM9402,Saubhagya Yojana,1999,Education,Karnataka,Revamped,Local,30:21.0
,Mahatma Gandhi National Rural Employment Guarantee Act,2012,Manufacturing,Telangana,Active,Local,30:21.1
SCM9404,Digital India,2004,Technology,Telangana,Inactive,State-level,30:21.1
SCM9405,AMRUT,2001,Health,Madhya Pradesh,Inactive,Local,30:21.0
SCM9406,Stand Up India,2006,Employment,Bihar,Active,Pan-India,30:21.0
SCM9407,Smart Cities Mission,2007,Technology,Madhya Pradesh,Inactive,Pan-India,30:21.0
SCM9408,Pradhan Mantri Awas Yojana,2003,Education,Tamil Nadu,Inactive,Local,30:21.1
SCM9409,Digital India,2006,Technology,Tamil Nadu,Revamped,Local,30:21.1
SCM9410,Beti Bachao Beti Padhao,2004,,Rajasthan,Revamped,Local,30:21.1
SCM9411,Jan Dhan Yojana,2001,Entrepreneurship,Tamil Nadu,Merged,Local,30:21.0
SCM9412,Make in India,2005,Health,Telangana,Merged,State-level,30:21.1
SCM9413,Swachh Bharat Abhiyan,2021,Employment,Telangana,Active,State-level,30:21.0
SCM9414,Pradhan Mantri Awas Yojana,2012,Entrepreneurship,Rajasthan,Revamped,Local,30:21.0
SCM9415,Mahatma Gandhi National Rural Employment Guarantee Act,2023,Housing,Bihar,Merged,Pan-India,30:21.1
SCM9416,PM Kisan Samman Nidhi,2023,Entrepreneurship,Bihar,Inactive,Pan-India,30:21.0
SCM9417,Jan Dhan Yojana,2005,Education,Bihar,Merged,Local,30:21.1
SCM9418,Swachh Bharat Abhiyan,2023,Manufacturing,Telangana,Active,Pan-India,30:21.1
SCM9419,Jan Dhan Yojana,1996,Manufacturing,Telangana,Merged,Local,30:21.1
SCM9420,Skill India,2022,Health,Gujarat,Active,Pan-India,30:21.0
SCM9421,National Health Mission,1993,Entrepreneurship,Maharashtra,Merged,State-level,30:21.0
SCM9422,Skill India,1996,Technology,Madhya Pradesh,Merged,Local,30:21.1
SCM9423,Startup India,2007,Manufacturing,Gujarat,Inactive,Pan-India,30:21.1
SCM9424,Ayushman Bharat,1993,Health,Rajasthan,Inactive,Pan-India,30:21.0
SCM9425,Sarva Shiksha Abhiyan,2000,Health,Uttar Pradesh,Inactive,Local,30:21.1
SCM9426,Startup India,2009,Education,Karnataka,Inactive,Local,30:21.1
SCM9427,Beti Bachao Beti Padhao,2000,Health,Gujarat,Revamped,Local,30:21.0
SCM9428,National Health Mission,2004,,Karnataka,Merged,State-level,30:21.1
SCM9429,Make in India,2006,Technology,West Bengal,Inactive,Local,30:21.0
SCM9430,Saubhagya Yojana,2023,Manufacturing,Tamil Nadu,Active,State-level,Open
SCM9431,Pradhan Mantri Awas Yojana,2001,Manufacturing,West Bengal,Revamped,Local,30:21.1
SCM9432,Saubhagya Yojana,2017,Employment,Madhya Pradesh,Active,Local,30:21.0
SCM9433,Startup India,2024,Housing,Tamil Nadu,Inactive,Local,30:21.1
SCM9434,PM Kisan Samman Nidhi,1997,Manufacturing,Bihar,Merged,Local,30:21.0
SCM9435,Ayushman Bharat,2016,Education,Karnataka,Merged,Pan-India,30:21.0
SCM9436,Make in India,2011,Manufacturing,Rajasthan,Merged,Local,30:21.1
SCM9437,Digital India,2013,Employment,Rajasthan,Inactive,Pan-India,30:21.0
SCM9438,Pradhan Mantri Awas Yojana,1991,Women Empowerment,Maharashtra,Active,Local,30:21.0
SCM9439,Ujjwala Yojana,2020,Entrepreneurship,Karnataka,Merged,State-level,30:21.1
SCM9440,Smart Cities Mission,2011,Entrepreneurship,Telangana,Active,Local,Open
SCM9441,Beti Bachao Beti Padhao,1990,Housing,Maharashtra,Inactive,Pan-India,30:21.1
SCM9442,Skill India,2003,Health,Madhya Pradesh,Merged,Pan-India,30:21.1
SCM9443,Mahatma Gandhi National Rural Employment Guarantee Act,2014,Employment,Telangana,Revamped,Pan-India,30:21.0
SCM9444,PM Kisan Samman Nidhi,1992,Women Empowerment,West Bengal,Inactive,Pan-India,30:21.1
SCM9445,Pradhan Mantri Awas Yojana,1994,Employment,Tamil Nadu,Revamped,Local,30:21.1
SCM9446,Jan Dhan Yojana,1990,Women Empowerment,Karnataka,Inactive,Pan-India,30:21.1
SCM9447,AMRUT,2008,Women Empowerment,Rajasthan,Revamped,Local,30:21.1
SCM9448,Startup India,2022,Manufacturing,Madhya Pradesh,Inactive,State-level,30:21.0
SCM9449,Smart Cities Mission,2019,Education,Madhya Pradesh,Active,Pan-India,30:21.0
SCM9450,AMRUT,2001,Manufacturing,Maharashtra,Active,Pan-India,30:21.0
SCM9451,Pradhan Mantri Awas Yojana,1999,Education,Rajasthan,Merged,Pan-India,30:21.0
SCM9452,AMRUT,2023,Employment,West Bengal,Merged,Pan-India,30:21.1
SCM9453,Swachh Bharat Abhiyan,2005,Health,Uttar Pradesh,Merged,Local,30:21.0
SCM9454,Swachh Bharat Abhiyan,2018,Entrepreneurship,Madhya Pradesh,Inactive,Pan-India,30:21.1
SCM9455,Swachh Bharat Abhiyan,2004,Housing,Uttar Pradesh,Merged,Pan-India,30:21.1
SCM9456,National Health Mission,2000,,Gujarat,Inactive,Pan-India,30:21.1
SCM9457,Ujjwala Yojana,2023,Education,West Bengal,Revamped,Local,30:21.1
SCM9458,Saubhagya Yojana,2019,Entrepreneurship,Gujarat,Revamped,Pan-India,30:21.0
SCM9459,Beti Bachao Beti Padhao,2024,Housing,Telangana,Inactive,State-level,30:21.0
SCM9460,AMRUT,1998,Health,Madhya Pradesh,Revamped,Pan-India,30:21.0
SCM9461,Sarva Shiksha Abhiyan,2007,Employment,Bihar,Active,Local,30:21.1
,Pradhan Mantri Awas Yojana,2008,Health,Karnataka,Active,Local,30:21.0
,Pradhan Mantri Awas Yojana,1993,Education,Karnataka,Inactive,Pan-India,30:21.0
SCM9464,Ujjwala Yojana,1995,Employment,Rajasthan,Active,State-level,30:21.1
SCM9465,Skill India,2022,Women Empowerment,Karnataka,Revamped,Local,30:21.0
,Swachh Bharat Abhiyan,2021,Manufacturing,Telangana,Merged,State-level,30:21.0
,Make in India,2005,Women Empowerment,West Bengal,Merged,Pan-India,30:21.0
,AMRUT,2000,Housing,Telangana,Inactive,Pan-India,30:21.1
SCM9469,Sarva Shiksha Abhiyan,2011,Manufacturing,Tamil Nadu,Active,Pan-India,30:21.1
SCM9470,National Health Mission,2012,Employment,Bihar,Merged,Pan-India,30:21.0
SCM9471,Sarva Shiksha Abhiyan,2015,Technology,Madhya Pradesh,Merged,Pan-India,30:21.1
SCM9472,Pradhan Mantri Awas Yojana,2020,Housing,Bihar,Merged,State-level,30:21.1
SCM9473,Beti Bachao Beti Padhao,2018,Housing,Gujarat,Inactive,Pan-India,30:21.1
,Ayushman Bharat,1994,Manufacturing,Uttar Pradesh,Active,Local,30:21.1
SCM9475,Make in India,2014,Housing,Madhya Pradesh,Active,Local,30:21.0
SCM9476,Beti Bachao Beti Padhao,2023,Employment,Maharashtra,Merged,Local,30:21.0
SCM9477,Sarva Shiksha Abhiyan,2001,Women Empowerment,West Bengal,Active,Local,30:21.0
SCM9478,Sarva Shiksha Abhiyan,2011,Technology,Uttar Pradesh,Active,Local,30:21.1
,Pradhan Mantri Awas Yojana,1998,,Rajasthan,Merged,Pan-India,30:21.0
,Stand Up India,2009,Education,West Bengal,Inactive,State-level,30:21.1
SCM9481,Sarva Shiksha Abhiyan,2018,Employment,Telangana,Merged,Pan-India,Open
SCM9482,Digital India,2018,Manufacturing,Karnataka,Active,Pan-India,30:21.1
SCM9483,AMRUT,2016,Health,Rajasthan,Active,State-level,30:21.1
SCM9484,AMRUT,2006,Employment,Karnataka,Active,Pan-India,30:21.0
SCM9485,Stand Up India,1994,Education,Gujarat,Inactive,Local,30:21.0
SCM9486,Skill India,2002,Employment,Tamil Nadu,Active,Pan-India,30:21.1
SCM9487,Swachh Bharat Abhiyan,2004,Housing,Telangana,Active,Local,Open
SCM9488,Digital India,2004,Housing,Uttar Pradesh,Active,Local,30:21.0
SCM9489,PM Kisan Samman Nidhi,2007,Employment,Bihar,Inactive,Pan-India,30:21.1
SCM9490,Smart Cities Mission,1991,Manufacturing,Gujarat,Merged,State-level,30:21.1
SCM9491,AMRUT,2012,Health,West Bengal,Active,State-level,30:21.1
SCM9492,Skill India,2002,Housing,West Bengal,Active,Pan-India,30:21.1
SCM9493,AMRUT,1993,Education,Madhya Pradesh,Inactive,State-level,30:21.0
SCM9494,AMRUT,2014,Technology,West Bengal,Revamped,Pan-India,30:21.1
SCM9495,Ujjwala Yojana,2000,Housing,Madhya Pradesh,Inactive,Pan-India,30:21.1
SCM9496,National Health Mission,2001,Education,Madhya Pradesh,Revamped,Pan-India,30:21.1
SCM9497,Make in India,2002,Women Empowerment,Maharashtra,Revamped,Pan-India,30:21.1
SCM9498,Saubhagya Yojana,1998,Women Empowerment,Tamil Nadu,Revamped,State-level,30:21.1
SCM9499,Beti Bachao Beti Padhao,1995,Technology,Bihar,Revamped,State-level,30:21.1
SCM9500,Make in India,1999,Health,Uttar Pradesh,Revamped,Pan-India,30:21.1
SCM9501,Ujjwala Yojana,2012,Technology,Tamil Nadu,Inactive,State-level,30:21.0
SCM9502,Swachh Bharat Abhiyan,2004,Housing,Tamil Nadu,Active,Pan-India,30:21.1
SCM9503,Ayushman Bharat,2012,Technology,Maharashtra,Inactive,Pan-India,30:21.1
SCM9504,Ayushman Bharat,2023,Manufacturing,Telangana,Merged,Local,30:21.0
SCM9505,Pradhan Mantri Awas Yojana,2005,Education,Telangana,Inactive,State-level,30:21.1
SCM9506,Sarva Shiksha Abhiyan,2021,Housing,Rajasthan,Active,Local,30:21.0
SCM9507,Ujjwala Yojana,1994,Housing,Maharashtra,Active,Pan-India,30:21.0
SCM9508,Swachh Bharat Abhiyan,2006,Employment,West Bengal,Merged,State-level,30:21.1
SCM9509,Swachh Bharat Abhiyan,2011,Women Empowerment,Madhya Pradesh,Merged,Local,30:21.0
SCM9510,Sarva Shiksha Abhiyan,2007,Manufacturing,Tamil Nadu,Inactive,Local,30:21.1
SCM9511,Sarva Shiksha Abhiyan,2017,Manufacturing,West Bengal,Inactive,Pan-India,30:21.1
SCM9512,Digital India,2002,Employment,Telangana,Merged,State-level,30:21.1
SCM9513,Startup India,1990,Technology,Karnataka,Merged,Pan-India,30:21.1
SCM9514,Saubhagya Yojana,2008,Education,West Bengal,Inactive,Pan-India,30:21.0
,National Health Mission,2023,Entrepreneurship,Karnataka,Merged,State-level,30:21.0
SCM9516,Mahatma Gandhi National Rural Employment Guarantee Act,1993,Health,Tamil Nadu,Merged,State-level,30:21.0
SCM9517,PM Kisan Samman Nidhi,1992,Women Empowerment,Karnataka,Inactive,Local,30:21.1
SCM9518,Ayushman Bharat,1999,Manufacturing,West Bengal,Active,State-level,30:21.1
SCM9519,Make in India,2017,Women Empowerment,Uttar Pradesh,Merged,Pan-India,Open
,PM Kisan Samman Nidhi,2023,Entrepreneurship,Bihar,Revamped,Pan-India,30:21.0
SCM9521,Ayushman Bharat,2008,Education,Karnataka,Merged,Local,30:21.0
SCM9522,Digital India,1992,Health,Telangana,Inactive,State-level,30:21.0
SCM9523,Sarva Shiksha Abhiyan,2012,Manufacturing,Maharashtra,Revamped,Local,30:21.0
SCM9524,Saubhagya Yojana,2006,Housing,West Bengal,Revamped,State-level,30:21.1
SCM9525,Jan Dhan Yojana,1996,Manufacturing,Tamil Nadu,Merged,State-level,30:21.0
SCM9526,Saubhagya Yojana,2015,Health,Uttar Pradesh,Inactive,Local,30:21.1
SCM9527,AMRUT,2007,Technology,Madhya Pradesh,Inactive,State-level,30:21.0
SCM9528,Swachh Bharat Abhiyan,1995,Entrepreneurship,Bihar,Merged,Local,30:21.1
SCM9529,Mahatma Gandhi National Rural Employment Guarantee Act,2020,Women Empowerment,Gujarat,Active,Pan-India,30:21.0
SCM9530,Make in India,2018,Technology,Madhya Pradesh,Revamped,State-level,30:21.1
SCM9531,National Health Mission,1998,Housing,Uttar Pradesh,Inactive,Pan-India,30:21.1
SCM9532,Startup India,2024,Health,Gujarat,Inactive,Pan-India,30:21.0
SCM9533,National Health Mission,2006,Education,Maharashtra,Merged,State-level,30:21.0
SCM9534,Swachh Bharat Abhiyan,2001,Technology,Telangana,Merged,Local,30:21.1
SCM9535,Mahatma Gandhi National Rural Employment Guarantee Act,2013,Health,Karnataka,Active,Pan-India,30:21.1
SCM9536,Sarva Shiksha Abhiyan,1999,Manufacturing,Rajasthan,Merged,State-level,30:21.0
SCM9537,Smart Cities Mission,2019,Women Empowerment,Maharashtra,Inactive,Local,30:21.1
SCM9538,Saubhagya Yojana,2018,Education,Gujarat,Revamped,Local,30:21.0
SCM9539,Beti Bachao Beti Padhao,1999,Employment,Rajasthan,Inactive,Local,30:21.1
SCM9540,Pradhan Mantri Awas Yojana,2017,Employment,Karnataka,Inactive,State-level,30:21.0
SCM9541,National Health Mission,2007,Technology,Madhya Pradesh,Merged,Pan-India,30:21.0
SCM9542,Ujjwala Yojana,2006,Housing,Madhya Pradesh,Active,Pan-India,30:21.1
SCM9543,Startup India,2000,Health,West Bengal,Revamped,Pan-India,Open
,Saubhagya Yojana,1990,Entrepreneurship,Uttar Pradesh,Merged,Pan-India,30:21.1
SCM9545,Swachh Bharat Abhiyan,2006,Housing,Uttar Pradesh,Revamped,Pan-India,30:21.0
SCM9546,Digital India,1998,Education,West Bengal,Merged,Pan-India,30:21.1
SCM9547,Make in India,2017,Technology,Tamil Nadu,Revamped,Pan-India,30:21.0
SCM9548,Make in India,2022,Housing,Tamil Nadu,Inactive,Pan-India,Open
SCM9549,National Health Mission,1992,Technology,West Bengal,Inactive,Pan-India,30:21.0
SCM9550,Swachh Bharat Abhiyan,1997,Manufacturing,Maharashtra,Merged,Pan-India,30:21.1
SCM9551,Skill India,1995,Education,Rajasthan,Merged,Local,30:21.0
SCM9552,AMRUT,1995,,Karnataka,Inactive,State-level,30:21.1
SCM9553,Mahatma Gandhi National Rural Employment Guarantee Act,2018,Entrepreneurship,Telangana,Merged,State-level,30:21.1
SCM9554,Jan Dhan Yojana,2001,Health,Telangana,Revamped,Local,30:21.1
SCM9555,AMRUT,1998,Education,Madhya Pradesh,Revamped,Local,30:21.0
SCM9556,Make in India,2008,,Bihar,Merged,State-level,30:21.1
SCM9557,Stand Up India,2006,Health,Madhya Pradesh,Revamped,Pan-India,30:21.1
SCM9558,Saubhagya Yojana,2021,,Uttar Pradesh,Revamped,State-level,Open
SCM9559,Saubhagya Yojana,2024,Manufacturing,Rajasthan,Inactive,Local,Open
SCM9560,Saubhagya Yojana,2003,Housing,Tamil Nadu,Active,State-level,30:21.1
SCM9561,Stand Up India,2005,Employment,West Bengal,Revamped,State-level,30:21.1
SCM9562,PM Kisan Samman Nidhi,2010,Employment,Telangana,Merged,State-level,30:21.0
SCM9563,Beti Bachao Beti Padhao,2001,Health,West Bengal,Active,Local,30:21.1
SCM9564,Smart Cities Mission,2013,Manufacturing,Bihar,Revamped,State-level,30:21.0
SCM9565,Sarva Shiksha Abhiyan,2023,Education,Uttar Pradesh,Active,State-level,30:21.1
SCM9566,Startup India,1997,Health,Uttar Pradesh,Active,Local,30:21.1
SCM9567,Jan Dhan Yojana,2010,Education,Karnataka,Active,State-level,30:21.0
SCM9568,Pradhan Mantri Awas Yojana,1997,Health,West Bengal,Inactive,Pan-India,Open
SCM9569,Make in India,2017,Women Empowerment,Tamil Nadu,Active,Pan-India,30:21.1
SCM9570,Saubhagya Yojana,2005,Housing,Telangana,Inactive,State-level,30:21.1
SCM9571,Pradhan Mantri Awas Yojana,1999,Women Empowerment,Telangana,Merged,State-level,30:21.0
SCM9572,Beti Bachao Beti Padhao,2004,Health,Bihar,Merged,Local,30:21.1
SCM9573,Ayushman Bharat,1993,Health,Karnataka,Active,State-level,30:21.1
SCM9574,Ayushman Bharat,2015,Manufacturing,Maharashtra,Inactive,Pan-India,30:21.1
SCM9575,Digital India,2004,Manufacturing,West Bengal,Revamped,Local,30:21.1
SCM9576,Startup India,2021,Technology,Madhya Pradesh,Merged,Local,30:21.1
SCM9577,Ayushman Bharat,1993,Education,Maharashtra,Revamped,Local,30:21.1
SCM9578,Stand Up India,1998,Manufacturing,Maharashtra,Active,State-level,30:21.1
SCM9579,Beti Bachao Beti Padhao,2024,Health,Gujarat,Inactive,Pan-India,30:21.1
SCM9580,Ayushman Bharat,2017,Manufacturing,Rajasthan,Revamped,Local,30:21.1
SCM9581,Digital India,1998,Manufacturing,Madhya Pradesh,Inactive,Local,30:21.1
SCM9582,Sarva Shiksha Abhiyan,1991,Entrepreneurship,Madhya Pradesh,Merged,Pan-India,30:21.1
SCM9583,Smart Cities Mission,1992,Entrepreneurship,Karnataka,Merged,Local,30:21.0
SCM9584,Smart Cities Mission,1994,Employment,Tamil Nadu,Inactive,Local,30:21.0
SCM9585,National Health Mission,1999,Housing,Bihar,Merged,Pan-India,30:21.0
SCM9586,Skill India,2017,,West Bengal,Merged,Local,30:21.1
SCM9587,Beti Bachao Beti Padhao,2004,Technology,Bihar,Merged,Local,30:21.1
SCM9588,Pradhan Mantri Awas Yojana,2003,Housing,West Bengal,Revamped,State-level,30:21.1
SCM9589,Jan Dhan Yojana,2012,Manufacturing,West Bengal,Merged,Local,Open
SCM9590,Ayushman Bharat,2002,,Bihar,Inactive,Local,30:21.1
SCM9591,Startup India,2005,Employment,Gujarat,Merged,Local,30:21.1
SCM9592,Smart Cities Mission,2019,Education,Karnataka,Inactive,Local,30:21.0
SCM9593,Stand Up India,1997,Technology,West Bengal,Inactive,Pan-India,30:21.1
SCM9594,Pradhan Mantri Awas Yojana,2006,Entrepreneurship,Maharashtra,Revamped,Local,30:21.1
,Swachh Bharat Abhiyan,2019,Employment,Bihar,Inactive,Local,30:21.0
SCM9596,Smart Cities Mission,2006,Health,Telangana,Revamped,Local,30:21.1
,Saubhagya Yojana,2024,Education,Telangana,Inactive,State-level,30:21.0
SCM9598,AMRUT,1990,Technology,Rajasthan,Inactive,Local,30:21.1
SCM9599,Startup India,2013,Manufacturing,Maharashtra,Revamped,Local,30:21.0
SCM9600,Pradhan Mantri Awas Yojana,2014,Health,Tamil Nadu,Revamped,Local,30:21.0
