Scheme_ID,Target_Age_Group,Target_Gender,Caste_Eligibility,Income_Criteria
SCM9222,18-25,Male,OBC,2L-5L
SCM9223,41-60,All,SC,2L-5L
SCM9224,26-40,All,General,Below 2L
SCM9225,60+,All,All,Above 5L
SCM9226,41-60,All,All,No Limit
SCM9227,26-40,All,ST,Above 5L
SCM9228,41-60,All,All,No Limit
SCM9229,60+,Female,ST,Above 5L
SCM9230,26-40,All,SC,Below 2L
SCM9231,26-40,Male,General,No Limit
SCM9232,26-40,All,ST,Below 2L
SCM9233,41-60,All,ST,2L-5L
SCM9234,18-25,All,General,No Limit
SCM9235,18-25,Female,All,2L-5L
SCM9236,60+,Male,OBC,2L-5L
SCM9237,60+,Female,All,Above 5L
SCM9238,41-60,Female,SC,Above 5L
SCM9239,26-40,Male,SC,Above 5L
SCM9240,18-25,Female,General,Below 2L
SCM9241,60+,Male,All,Below 2L
SCM9242,26-40,Male,SC,Above 5L
SCM9243,18-25,Male,OBC,No Limit
SCM9244,26-40,All,OBC,2L-5L
SCM9245,18-25,Male,All,2L-5L
SCM9246,26-40,All,SC,No Limit
SCM9247,41-60,All,All,No Limit
SCM9248,26-40,All,ST,Above 5L
SCM9249,60+,Male,SC,Above 5L
SCM9250,18-25,Female,ST,No Limit
SCM9251,18-25,All,General,Above 5L
SCM9252,60+,Male,ST,Below 2L
SCM9253,18-25,Female,SC,Above 5L
SCM9254,41-60,Male,SC,2L-5L
SCM9255,41-60,All,General,No Limit
SCM9256,41-60,All,OBC,Above 5L
SCM9257,18-25,Male,General,No Limit
SCM9258,18-25,Male,SC,Above 5L
SCM9259,41-60,Male,SC,No Limit
SCM9260,26-40,Male,SC,No Limit
SCM9261,18-25,Female,ST,Below 2L
SCM9262,26-40,Male,SC,Above 5L
SCM9263,41-60,All,General,No Limit
SCM9264,41-60,Male,ST,Above 5L
SCM9265,60+,Male,General,2L-5L
SCM9266,60+,Female,OBC,No Limit
,41-60,All,SC,2L-5L
SCM9268,18-25,All,General,Above 5L
SCM9269,41-60,All,OBC,Below 2L
SCM9270,41-60,All,OBC,Below 2L
SCM9271,41-60,Female,SC,No Limit
SCM9272,60+,Male,All,Below 2L
SCM9273,18-25,Female,OBC,Below 2L
SCM9274,18-25,Male,ST,Below 2L
SCM9275,26-40,Female,SC,Below 2L
SCM9276,26-40,Male,ST,No Limit
SCM9277,18-25,Male,All,2L-5L
SCM9278,26-40,All,SC,No Limit
SCM9279,26-40,Male,ST,No Limit
SCM9280,18-25,All,SC,Below 2L
SCM9281,60+,All,All,No Limit
SCM9282,41-60,All,OBC,Above 5L
SCM9283,26-40,Female,OBC,Below 2L
SCM9284,18-25,Female,All,No Limit
SCM9285,41-60,Male,General,Below 2L
SCM9286,60+,Male,All,Below 2L
SCM9287,60+,All,OBC,No Limit
SCM9288,41-60,Male,ST,Above 5L
SCM9289,18-25,Female,SC,2L-5L
SCM9290,60+,Male,ST,Above 5L
SCM9291,60+,Female,All,Below 2L
SCM9292,18-25,All,ST,2L-5L
SCM9293,41-60,Female,OBC,2L-5L
SCM9294,60+,All,SC,Above 5L
SCM9295,60+,All,General,Above 5L
SCM9296,60+,All,General,No Limit
SCM9297,60+,Female,OBC,No Limit
SCM9298,26-40,Male,All,Above 5L
SCM9299,18-25,Female,OBC,Below 2L
SCM9300,18-25,All,All,2L-5L
SCM9301,60+,Male,ST,2L-5L
SCM9302,60+,All,All,Below 2L
SCM9303,18-25,All,General,2L-5L
SCM9304,60+,Male,ST,2L-5L
SCM9305,18-25,Male,All,No Limit
,41-60,Male,General,No Limit
SCM9307,60+,Male,OBC,Above 5L
SCM9308,41-60,Female,All,Above 5L
SCM9309,18-25,Female,SC,Above 5L
SCM9310,26-40,All,General,Above 5L
SCM9311,41-60,Female,All,Below 2L
SCM9312,26-40,Female,SC,No Limit
SCM9313,26-40,Female,SC,Above 5L
SCM9314,18-25,Male,ST,No Limit
SCM9315,41-60,All,General,2L-5L
SCM9316,26-40,Male,All,Below 2L
SCM9317,41-60,All,OBC,Below 2L
SCM9318,18-25,Female,ST,No Limit
SCM9319,26-40,Male,ST,No Limit
SCM9320,60+,Male,ST,2L-5L
SCM9321,41-60,All,ST,Below 2L
SCM9322,41-60,Male,General,Below 2L
SCM9323,18-25,Female,OBC,No Limit
SCM9324,26-40,Female,ST,2L-5L
SCM9325,18-25,All,All,2L-5L
SCM9326,60+,Male,General,2L-5L
SCM9327,18-25,Male,General,No Limit
SCM9328,41-60,Male,SC,No Limit
SCM9329,60+,Male,All,2L-5L
SCM9330,60+,Female,All,Below 2L
SCM9331,18-25,Female,SC,Below 2L
SCM9332,18-25,Female,OBC,Above 5L
SCM9333,18-25,Male,ST,Above 5L
SCM9334,41-60,Female,ST,Below 2L
SCM9335,41-60,Male,All,Below 2L
SCM9336,60+,Male,All,2L-5L
SCM9337,60+,Female,OBC,Above 5L
SCM9338,26-40,Female,OBC,No Limit
SCM9339,26-40,Male,ST,2L-5L
SCM9340,60+,All,SC,2L-5L
SCM9341,26-40,Male,SC,Below 2L
SCM9342,18-25,Female,ST,2L-5L
SCM9343,26-40,Female,General,2L-5L
SCM9344,41-60,Female,SC,Below 2L
SCM9345,60+,All,ST,2L-5L
SCM9346,26-40,Male,General,Above 5L
SCM9347,26-40,Female,All,2L-5L
SCM9348,60+,Male,OBC,Below 2L
SCM9349,18-25,Female,All,2L-5L
,41-60,All,SC,No Limit
SCM9351,41-60,All,ST,Below 2L
SCM9352,41-60,Female,OBC,No Limit
SCM9353,26-40,Female,All,No Limit
SCM9354,26-40,Male,ST,2L-5L
,60+,Male,ST,Below 2L
SCM9356,60+,All,SC,No Limit
SCM9357,60+,All,OBC,No Limit
SCM9358,26-40,Female,SC,Above 5L
SCM9359,26-40,All,ST,No Limit
SCM9360,60+,Male,General,Above 5L
SCM9361,41-60,Female,General,No Limit
SCM9362,18-25,Male,SC,No Limit
SCM9363,18-25,All,All,2L-5L
SCM9364,60+,All,ST,Above 5L
SCM9365,18-25,Male,OBC,Above 5L
SCM9366,26-40,All,OBC,No Limit
SCM9367,60+,All,All,No Limit
SCM9368,41-60,Female,OBC,2L-5L
SCM9369,60+,Male,SC,2L-5L
SCM9370,26-40,Female,OBC,Below 2L
SCM9371,18-25,Male,ST,2L-5L
SCM9372,18-25,Female,SC,Below 2L
SCM9373,26-40,All,General,2L-5L
SCM9374,26-40,Female,General,No Limit
SCM9375,26-40,All,OBC,2L-5L
SCM9376,26-40,Female,All,2L-5L
SCM9377,41-60,Male,General,Above 5L
SCM9378,41-60,Male,General,No Limit
SCM9379,41-60,Male,ST,Below 2L
SCM9380,18-25,Female,All,No Limit
SCM9381,18-25,Female,General,No Limit
,18-25,Female,SC,2L-5L
SCM9383,18-25,All,ST,2L-5L
,26-40,Female,SC,Below 2L
SCM9385,26-40,Female,ST,2L-5L
SCM9386,41-60,Female,ST,Below 2L
SCM9387,41-60,Female,ST,No Limit
SCM9388,60+,Female,ST,Below 2L
SCM9389,60+,Female,OBC,Below 2L
SCM9390,18-25,All,ST,Below 2L
SCM9391,26-40,Male,All,Below 2L
SCM9392,18-25,Male,OBC,Below 2L
SCM9393,60+,Male,All,2L-5L
SCM9394,60+,Female,OBC,No Limit
SCM9395,26-40,Male,ST,No Limit
SCM9396,60+,Male,SC,2L-5L
SCM9397,18-25,Female,ST,2L-5L
SCM9398,18-25,Female,OBC,Above 5L
SCM9399,18-25,All,ST,2L-5L
SCM9400,26-40,Male,SC,2L-5L
SCM9401,60+,Male,OBC,2L-5L
SCM9402,41-60,Female,ST,No Limit
,41-60,All,General,Above 5L
SCM9404,26-40,All,All,2L-5L
SCM9405,18-25,Male,General,Above 5L
SCM9406,60+,Female,SC,2L-5L
SCM9407,26-40,Male,OBC,2L-5L
SCM9408,26-40,Male,All,No Limit
SCM9409,26-40,Female,All,Below 2L
SCM9410,60+,Male,OBC,2L-5L
SCM9411,60+,Female,All,Above 5L
SCM9412,26-40,All,General,Below 2L
SCM9413,60+,All,SC,No Limit
SCM9414,60+,All,General,Below 2L
SCM9415,26-40,Female,General,2L-5L
SCM9416,60+,All,ST,Above 5L
SCM9417,41-60,Male,General,Below 2L
SCM9418,41-60,All,SC,2L-5L
SCM9419,60+,All,All,No Limit
SCM9420,60+,Male,SC,Above 5L
SCM9421,26-40,Male,General,2L-5L
SCM9422,60+,Female,SC,2L-5L
SCM9423,41-60,All,OBC,Above 5L
SCM9424,18-25,All,OBC,Above 5L
SCM9425,41-60,Male,ST,2L-5L
SCM9426,18-25,Female,General,Above 5L
SCM9427,26-40,Female,OBC,No Limit
SCM9428,41-60,Female,General,2L-5L
SCM9429,26-40,Female,ST,Above 5L
SCM9430,41-60,All,ST,Above 5L
SCM9431,18-25,Female,All,Above 5L
SCM9432,26-40,All,OBC,No Limit
SCM9433,41-60,All,OBC,Below 2L
SCM9434,60+,Male,ST,Above 5L
SCM9435,60+,Female,OBC,Above 5L
SCM9436,41-60,All,ST,No Limit
SCM9437,41-60,Male,OBC,No Limit
SCM9438,26-40,Male,OBC,Above 5L
SCM9439,26-40,All,General,Below 2L
SCM9440,41-60,Female,ST,Above 5L
SCM9441,41-60,Female,General,No Limit
SCM9442,26-40,All,OBC,No Limit
SCM9443,60+,Female,General,Below 2L
SCM9444,41-60,Male,All,No Limit
SCM9445,41-60,All,SC,Above 5L
SCM9446,26-40,Male,SC,Above 5L
SCM9447,18-25,All,General,Above 5L
SCM9448,26-40,Female,ST,Below 2L
SCM9449,60+,All,ST,No Limit
SCM9450,26-40,All,SC,Above 5L
SCM9451,26-40,Male,All,Above 5L
SCM9452,18-25,Female,General,Above 5L
SCM9453,41-60,Female,OBC,No Limit
SCM9454,41-60,Male,All,Above 5L
SCM9455,41-60,Female,ST,Above 5L
SCM9456,60+,Male,SC,Above 5L
SCM9457,18-25,All,All,Above 5L
SCM9458,26-40,Male,OBC,Above 5L
SCM9459,26-40,Female,General,No Limit
SCM9460,41-60,Female,OBC,Below 2L
SCM9461,41-60,Male,All,Below 2L
,41-60,All,General,2L-5L
,26-40,All,General,Below 2L
SCM9464,18-25,All,ST,No Limit
SCM9465,41-60,Female,ST,Above 5L
,26-40,All,SC,Above 5L
,60+,All,OBC,2L-5L
,41-60,All,General,Below 2L
SCM9469,41-60,Male,OBC,No Limit
SCM9470,18-25,Male,All,No Limit
SCM9471,18-25,Female,OBC,Below 2L
SCM9472,41-60,Female,All,2L-5L
SCM9473,60+,All,General,Above 5L
,18-25,Female,General,No Limit
SCM9475,41-60,Male,General,2L-5L
SCM9476,60+,Male,SC,Below 2L
SCM9477,18-25,Female,OBC,2L-5L
SCM9478,60+,Male,OBC,2L-5L
,60+,Male,ST,No Limit
,26-40,Male,All,2L-5L
SCM9481,18-25,All,All,Above 5L
SCM9482,18-25,Male,SC,Above 5L
SCM9483,26-40,All,SC,Above 5L
SCM9484,26-40,Female,All,No Limit
SCM9485,26-40,Male,OBC,2L-5L
SCM9486,60+,Male,All,No Limit
SCM9487,41-60,Male,SC,Above 5L
SCM9488,18-25,All,All,Below 2L
SCM9489,18-25,All,OBC,2L-5L
SCM9490,18-25,Female,ST,Below 2L
SCM9491,41-60,Female,OBC,Above 5L
SCM9492,60+,All,SC,2L-5L
SCM9493,41-60,Female,All,2L-5L
SCM9494,41-60,Male,All,2L-5L
SCM9495,26-40,All,ST,Below 2L
SCM9496,60+,Female,OBC,2L-5L
SCM9497,41-60,All,General,Above 5L
SCM9498,41-60,All,All,No Limit
SCM9499,26-40,All,SC,No Limit
SCM9500,18-25,Female,SC,2L-5L
SCM9501,41-60,All,All,Above 5L
SCM9502,18-25,Female,ST,Above 5L
SCM9503,60+,Female,SC,Below 2L
SCM9504,41-60,Male,SC,2L-5L
SCM9505,41-60,Male,ST,Below 2L
SCM9506,18-25,Female,ST,No Limit
SCM9507,41-60,Male,General,No Limit
SCM9508,26-40,Female,All,Above 5L
SCM9509,41-60,Male,General,Below 2L
SCM9510,41-60,All,OBC,No Limit
SCM9511,26-40,Female,SC,No Limit
SCM9512,41-60,Male,SC,Above 5L
SCM9513,41-60,All,General,Below 2L
SCM9514,18-25,All,General,Below 2L
,18-25,Female,SC,Below 2L
SCM9516,41-60,Female,All,No Limit
SCM9517,18-25,Female,ST,No Limit
SCM9518,41-60,Female,ST,2L-5L
SCM9519,41-60,Male,ST,No Limit
,18-25,Male,OBC,Below 2L
SCM9521,41-60,Female,All,No Limit
SCM9522,18-25,All,ST,Above 5L
SCM9523,41-60,All,All,2L-5L
SCM9524,18-25,Male,ST,2L-5L
SCM9525,60+,Male,SC,2L-5L
SCM9526,60+,All,General,No Limit
SCM9527,18-25,Male,General,2L-5L
SCM9528,26-40,All,All,2L-5L
SCM9529,18-25,Male,General,Above 5L
SCM9530,26-40,Male,All,Above 5L
SCM9531,41-60,Male,SC,Above 5L
SCM9532,41-60,All,General,Above 5L
SCM9533,60+,All,SC,No Limit
SCM9534,60+,All,SC,2L-5L
SCM9535,26-40,Male,SC,Below 2L
SCM9536,60+,Male,General,Above 5L
SCM9537,18-25,Male,OBC,2L-5L
SCM9538,41-60,Male,SC,2L-5L
SCM9539,18-25,All,SC,2L-5L
SCM9540,41-60,Male,All,Below 2L
SCM9541,60+,Female,All,No Limit
SCM9542,60+,All,OBC,No Limit
SCM9543,26-40,All,OBC,Below 2L
,26-40,Male,All,Above 5L
SCM9545,41-60,All,OBC,No Limit
SCM9546,26-40,Male,General,2L-5L
SCM9547,18-25,Male,All,Above 5L
SCM9548,41-60,Male,All,No Limit
SCM9549,60+,Male,ST,No Limit
SCM9550,41-60,All,OBC,Below 2L
SCM9551,18-25,All,SC,Below 2L
SCM9552,41-60,Male,SC,2L-5L
SCM9553,41-60,Male,All,Above 5L
SCM9554,60+,Male,SC,No Limit
SCM9555,18-25,Female,OBC,No Limit
SCM9556,41-60,Male,SC,Above 5L
SCM9557,60+,Male,All,Below 2L
SCM9558,60+,Male,All,Above 5L
SCM9559,18-25,Female,All,Above 5L
SCM9560,18-25,Female,All,Above 5L
SCM9561,60+,Female,OBC,Below 2L
SCM9562,41-60,Female,General,2L-5L
SCM9563,41-60,Male,OBC,Below 2L
SCM9564,41-60,All,ST,Below 2L
SCM9565,60+,All,General,Above 5L
SCM9566,26-40,Male,ST,2L-5L
SCM9567,26-40,Female,OBC,Above 5L
SCM9568,60+,Male,SC,Above 5L
SCM9569,41-60,Female,General,No Limit
SCM9570,26-40,Male,General,No Limit
SCM9571,60+,Male,OBC,Below 2L
SCM9572,41-60,Male,SC,No Limit
SCM9573,41-60,Female,All,Below 2L
SCM9574,41-60,All,OBC,2L-5L
SCM9575,18-25,All,OBC,Below 2L
SCM9576,60+,Male,All,2L-5L
SCM9577,60+,All,All,No Limit
SCM9578,60+,All,SC,Below 2L
SCM9579,18-25,All,General,No Limit
SCM9580,60+,Male,OBC,Below 2L
SCM9581,60+,All,ST,No Limit
SCM9582,41-60,Male,All,Below 2L
SCM9583,41-60,Female,General,No Limit
SCM9584,41-60,Male,SC,Above 5L
SCM9585,18-25,Male,SC,No Limit
SCM9586,60+,Female,General,Below 2L
SCM9587,41-60,Female,ST,2L-5L
SCM9588,60+,All,All,2L-5L
SCM9589,41-60,All,General,Below 2L
SCM9590,41-60,Male,SC,Below 2L
SCM9591,60+,Male,OBC,Below 2L
SCM9592,60+,All,All,Above 5L
SCM9593,60+,All,All,Below 2L
SCM9594,60+,Female,SC,Above 5L
,18-25,Female,SC,2L-5L
SCM9596,26-40,Female,OBC,Above 5L
,60+,Female,All,Below 2L
SCM9598,26-40,Male,All,Above 5L
SCM9599,26-40,Male,SC,2L-5L
SCM9600,41-60,Male,ST,No Limit
SCM9601,41-60,Female,SC,Above 5L
SCM9602,26-40,All,OBC,Above 5L
SCM9603,18-25,Male,ST,No Limit
SCM9604,41-60,All,ST,No Limit
,26-40,All,OBC,No Limit
SCM9606,60+,Female,General,Above 5L
SCM9607,41-60,Male,ST,Below 2L
SCM9608,60+,All,OBC,No Limit
SCM9609,18-25,Male,SC,Above 5L
SCM9610,26-40,Male,OBC,Above 5L
SCM9611,26-40,Male,General,Above 5L
SCM9612,41-60,Male,OBC,No Limit
SCM9613,60+,Male,SC,Below 2L
SCM9614,41-60,Female,General,Below 2L
SCM9615,26-40,Male,All,No Limit
SCM9616,26-40,All,General,2L-5L
SCM9617,26-40,All,OBC,No Limit
SCM9618,26-40,Male,SC,Below 2L
SCM9619,26-40,Female,All,Below 2L
SCM9620,18-25,All,ST,Above 5L
SCM9621,18-25,All,SC,Above 5L
SCM9622,41-60,Male,ST,Below 2L
SCM9623,60+,Male,ST,Above 5L
SCM9624,26-40,Male,SC,No Limit
SCM9625,41-60,Male,General,2L-5L
SCM9626,60+,All,SC,Below 2L
SCM9627,41-60,All,All,2L-5L
SCM9628,60+,All,SC,Below 2L
SCM9629,60+,Male,ST,Above 5L
SCM9630,26-40,Female,General,2L-5L
,60+,Male,All,No Limit
SCM9632,60+,Male,All,2L-5L
SCM9633,60+,Female,ST,Below 2L
SCM9634,41-60,Female,ST,2L-5L
SCM9635,41-60,Male,ST,2L-5L
SCM9636,60+,All,General,No Limit
SCM9637,41-60,All,All,2L-5L
SCM9638,26-40,Male,General,Below 2L
SCM9639,18-25,Female,OBC,Above 5L
SCM9640,18-25,Male,OBC,2L-5L
SCM9641,18-25,Female,General,Below 2L
SCM9642,18-25,All,OBC,No Limit
,26-40,Male,General,2L-5L
SCM9644,18-25,Female,OBC,Above 5L
SCM9645,18-25,Female,General,No Limit
SCM9646,18-25,Female,SC,No Limit
SCM9647,26-40,All,All,Below 2L
SCM9648,60+,All,General,2L-5L
SCM9649,41-60,All,SC,Above 5L
SCM9650,18-25,Female,SC,No Limit
SCM9651,60+,Female,SC,Above 5L
SCM9652,26-40,Male,General,Below 2L
SCM9653,41-60,Male,OBC,2L-5L
SCM9654,18-25,Female,General,No Limit
SCM9655,18-25,All,OBC,No Limit
SCM9656,26-40,Male,ST,Below 2L
SCM9657,41-60,All,General,Above 5L
SCM9658,18-25,Female,General,Above 5L
SCM9659,18-25,Male,All,Above 5L
SCM9660,60+,Male,ST,No Limit
SCM9661,60+,Female,ST,Above 5L
SCM9662,60+,All,SC,No Limit
SCM9663,60+,Female,All,Above 5L
SCM9664,26-40,All,All,Above 5L
SCM9665,18-25,Male,OBC,No Limit
SCM9666,18-25,Male,General,Below 2L
SCM9667,60+,All,All,Below 2L
SCM9668,41-60,Male,OBC,No Limit
,60+,Male,General,No Limit
SCM9670,26-40,Female,SC,Below 2L
SCM9671,60+,Male,ST,Below 2L
SCM9672,18-25,Female,OBC,2L-5L
SCM9673,60+,Female,ST,Below 2L
SCM9674,41-60,Male,General,Above 5L
SCM9675,41-60,Male,All,No Limit
SCM9676,60+,Male,General,2L-5L
SCM9677,18-25,Male,ST,2L-5L
SCM9678,18-25,Female,All,No Limit
SCM9679,18-25,Male,ST,2L-5L
SCM9680,26-40,All,All,No Limit
SCM9681,18-25,Male,General,2L-5L
SCM9682,60+,All,OBC,No Limit
SCM9683,26-40,Female,All,Below 2L
SCM9684,18-25,All,OBC,2L-5L
SCM9685,26-40,All,OBC,Above 5L
SCM9686,26-40,Female,OBC,Above 5L
SCM9687,60+,Male,General,Below 2L
SCM9688,18-25,Female,ST,Above 5L
SCM9689,26-40,All,SC,2L-5L
SCM9690,41-60,All,ST,No Limit
SCM9691,18-25,Male,OBC,Below 2L
SCM9692,18-25,Female,All,2L-5L
SCM9693,26-40,All,OBC,No Limit
SCM9694,60+,Female,All,Below 2L
SCM9695,60+,Male,SC,Below 2L
SCM9696,26-40,Female,All,No Limit
SCM9697,26-40,Female,General,Below 2L
SCM9698,26-40,Female,All,Below 2L
SCM9699,41-60,All,All,No Limit
SCM9700,18-25,Female,ST,2L-5L
SCM9701,18-25,All,ST,2L-5L
SCM9702,18-25,Male,General,No Limit
SCM9703,18-25,Female,ST,2L-5L
SCM9704,60+,Female,All,Above 5L
SCM9705,26-40,All,All,No Limit
SCM9706,26-40,Female,OBC,No Limit
SCM9707,18-25,All,All,No Limit
SCM9708,41-60,All,SC,No Limit
SCM9709,41-60,Male,OBC,2L-5L
SCM9710,26-40,Female,All,No Limit
SCM9711,60+,Male,All,Below 2L
SCM9712,60+,Female,ST,No Limit
SCM9713,60+,All,OBC,Below 2L
SCM9714,26-40,All,OBC,Below 2L
SCM9715,41-60,All,General,2L-5L
SCM9716,60+,All,OBC,Below 2L
SCM9717,60+,Male,General,No Limit
SCM9718,60+,Male,ST,Below 2L
SCM9719,60+,Male,SC,2L-5L
SCM9720,18-25,All,All,No Limit
SCM9721,60+,All,SC,No Limit
SCM9722,41-60,Male,General,No Limit
,18-25,Male,All,Below 2L
SCM9724,41-60,Male,OBC,2L-5L
SCM9725,60+,All,All,2L-5L
SCM9726,26-40,Male,General,Above 5L
,26-40,Female,OBC,Below 2L
,60+,Male,General,Above 5L
SCM9729,26-40,Male,All,No Limit
SCM9730,41-60,All,General,Above 5L
SCM9731,41-60,Male,OBC,No Limit
SCM9732,41-60,Female,SC,Above 5L
SCM9733,41-60,Male,All,Above 5L
SCM9734,60+,All,SC,No Limit
SCM9735,41-60,Male,SC,No Limit
SCM9736,18-25,All,All,No Limit
SCM9737,41-60,Female,ST,No Limit
SCM9738,41-60,Male,General,No Limit
SCM9739,60+,Male,General,Above 5L
SCM9740,18-25,All,OBC,No Limit
SCM9741,60+,All,OBC,Below 2L
SCM9742,41-60,Female,All,Below 2L
SCM9743,60+,All,ST,Above 5L
SCM9744,41-60,Female,SC,Above 5L
SCM9745,26-40,All,SC,No Limit
SCM9746,41-60,Male,SC,Above 5L
SCM9747,26-40,All,All,Below 2L
SCM9748,60+,All,ST,2L-5L
SCM9749,26-40,All,General,2L-5L
SCM9750,18-25,Male,OBC,2L-5L
SCM9751,60+,Female,SC,2L-5L
SCM9752,41-60,Male,All,No Limit
SCM9753,41-60,Female,All,No Limit
SCM9754,18-25,All,ST,Above 5L
SCM9755,41-60,Male,ST,Below 2L
SCM9756,60+,All,General,Above 5L
SCM9757,41-60,Male,SC,2L-5L
SCM9758,60+,Male,ST,No Limit
SCM9759,60+,All,General,Below 2L
SCM9760,18-25,Male,All,No Limit
SCM9761,26-40,Female,ST,Above 5L
SCM9762,60+,All,OBC,Above 5L
SCM9763,18-25,Female,All,Below 2L
SCM9764,41-60,All,ST,Above 5L
SCM9765,60+,All,All,Below 2L
SCM9766,26-40,All,SC,Above 5L
SCM9767,41-60,All,OBC,Above 5L
SCM9768,26-40,All,All,Above 5L
SCM9769,60+,Female,SC,2L-5L
SCM9770,26-40,Female,All,Above 5L
SCM9771,41-60,Male,General,Below 2L
SCM9772,26-40,Female,OBC,Below 2L
SCM9773,60+,All,SC,Above 5L
SCM9774,18-25,All,SC,No Limit
SCM9775,60+,All,SC,Below 2L
SCM9776,18-25,Female,General,Below 2L
SCM9777,18-25,Male,General,No Limit
SCM9778,26-40,Female,ST,No Limit
SCM9779,41-60,Female,General,Below 2L
SCM9780,18-25,Male,All,No Limit
SCM9781,60+,Female,General,Above 5L
SCM9782,60+,All,General,Above 5L
SCM9783,26-40,Female,ST,2L-5L
SCM9784,41-60,Male,ST,No Limit
SCM9785,18-25,All,OBC,Below 2L
SCM9786,41-60,Male,General,No Limit
SCM9787,60+,Female,ST,No Limit
SCM9788,60+,Female,SC,2L-5L
SCM9789,60+,Female,All,Below 2L
SCM9790,26-40,Male,General,2L-5L
SCM9791,41-60,Female,SC,2L-5L
SCM9792,18-25,Female,ST,Above 5L
SCM9793,18-25,Female,ST,Below 2L
SCM9794,60+,Male,General,2L-5L
SCM9795,41-60,Male,All,Above 5L
SCM9796,18-25,All,ST,Below 2L
SCM9797,18-25,All,General,2L-5L
SCM9798,18-25,All,SC,Above 5L
SCM9799,18-25,Male,All,No Limit
SCM9800,60+,All,OBC,No Limit
SCM9801,18-25,All,SC,Below 2L
SCM9802,41-60,All,All,Above 5L
SCM9803,41-60,Male,OBC,No Limit
SCM9804,60+,All,SC,Below 2L
SCM9805,60+,Female,General,Above 5L
SCM9806,26-40,Female,SC,No Limit
SCM9807,60+,Female,ST,2L-5L
SCM9808,26-40,All,OBC,Below 2L
SCM9809,60+,All,SC,Above 5L
SCM9810,18-25,Male,OBC,2L-5L
SCM9811,41-60,Male,All,No Limit
SCM9812,18-25,All,General,Below 2L
SCM9813,26-40,All,SC,No Limit
SCM9814,41-60,Male,OBC,Below 2L
SCM9815,18-25,Male,SC,Below 2L
SCM9816,60+,All,General,2L-5L
SCM9817,26-40,Male,All,Above 5L
SCM9818,18-25,Male,ST,Below 2L
SCM9819,26-40,Female,ST,2L-5L
SCM9820,41-60,Female,ST,Above 5L
SCM9821,26-40,All,OBC,No Limit
SCM9822,41-60,Female,OBC,Below 2L
SCM9823,26-40,All,All,No Limit
SCM9824,41-60,All,ST,2L-5L
SCM9825,26-40,Male,General,Above 5L
SCM9826,18-25,Male,All,2L-5L
SCM9827,18-25,Male,ST,No Limit
SCM9828,26-40,Female,ST,No Limit
SCM9829,26-40,Female,All,No Limit
SCM9830,41-60,All,OBC,Below 2L
SCM9831,41-60,Female,ST,No Limit
SCM9832,26-40,All,SC,2L-5L
SCM9833,41-60,All,General,2L-5L
SCM9834,41-60,Male,ST,No Limit
SCM9835,41-60,Female,SC,No Limit
SCM9836,26-40,Female,ST,Below 2L
SCM9837,18-25,Male,OBC,Above 5L
SCM9838,60+,Female,ST,Above 5L
SCM9839,60+,All,ST,2L-5L
SCM9840,41-60,Male,OBC,2L-5L
SCM9841,41-60,All,General,Below 2L
SCM9842,18-25,Male,General,No Limit
SCM9843,18-25,Male,ST,Above 5L
SCM9844,41-60,Female,General,Below 2L
SCM9845,26-40,Female,General,Above 5L
SCM9846,18-25,Male,ST,Below 2L
SCM9847,60+,All,General,No Limit
SCM9848,41-60,Male,General,2L-5L
SCM9849,26-40,All,OBC,Below 2L
SCM9850,18-25,Female,General,No Limit
SCM9851,26-40,Female,General,2L-5L
SCM9852,26-40,Male,ST,No Limit
SCM9853,60+,Female,SC,Below 2L
SCM9854,41-60,Female,General,2L-5L
SCM9855,26-40,Male,OBC,Above 5L
SCM9856,26-40,Female,ST,Below 2L
SCM9857,26-40,All,All,No Limit
SCM9858,18-25,All,SC,2L-5L
SCM9859,60+,Female,SC,2L-5L
SCM9860,41-60,Male,All,Below 2L
SCM9861,26-40,Male,ST,2L-5L
SCM9862,26-40,All,All,Below 2L
SCM9863,60+,All,SC,2L-5L
SCM9864,41-60,All,ST,Above 5L
SCM9865,60+,Male,All,Above 5L
SCM9866,41-60,Female,OBC,2L-5L
SCM9867,60+,All,General,2L-5L
SCM9868,41-60,Female,SC,No Limit
SCM9869,41-60,All,All,Below 2L
SCM9870,60+,Female,ST,Below 2L
SCM9871,41-60,Female,SC,Above 5L
SCM9872,18-25,All,ST,Above 5L
SCM9873,18-25,Female,OBC,No Limit
SCM9874,26-40,Male,SC,No Limit
SCM9875,26-40,Male,General,Below 2L
SCM9876,26-40,Female,General,No Limit
SCM9877,41-60,Male,All,No Limit
SCM9878,41-60,Male,SC,Above 5L
SCM9879,26-40,Female,OBC,Below 2L
SCM9880,26-40,All,OBC,No Limit
SCM9881,41-60,Female,SC,Above 5L
SCM9882,41-60,Male,All,Below 2L
SCM9883,26-40,Female,SC,No Limit
SCM9884,26-40,Male,All,No Limit
SCM9885,60+,Male,General,No Limit
SCM9886,41-60,Female,All,No Limit
SCM9887,60+,All,SC,Below 2L
SCM9888,60+,Female,All,Above 5L
SCM9889,18-25,All,OBC,Below 2L
SCM9890,18-25,All,OBC,Above 5L
SCM9891,18-25,All,ST,No Limit
,60+,All,SC,No Limit
SCM9893,18-25,Female,All,2L-5L
SCM9894,18-25,All,OBC,2L-5L
SCM9895,18-25,Female,SC,Below 2L
